created_at,PM1.0_CF1_ug/m3,PM2.5_CF1_ug/m3,PM10.0_CF1_ug/m3,UptimeMinutes,RSSI_dbm,Temperature_F,Humidity_%,PM2.5_ATM_ug/m3,
2020-05-18 00:00:00 UTC,2.08,3.25,3.72,19276.00,-61.92,65.39,51.27,3.25,
2020-05-18 00:00:00 UTC,2.08,3.25,3.72,19276.00,-61.92,65.39,51.27,3.25
2020-05-19 00:00:00 UTC,1.56,2.32,2.55,20716.00,-63.09,67.04,48.49,2.32,
2020-05-19 00:00:00 UTC,1.56,2.32,2.55,20716.00,-63.09,67.04,48.49,2.32
2020-05-20 00:00:00 UTC,1.97,2.94,3.29,22156.00,-62.77,62.58,56.44,2.94,
2020-05-20 00:00:00 UTC,1.97,2.94,3.29,22156.00,-62.77,62.58,56.44,2.94
2020-05-21 00:00:00 UTC,0.82,1.39,1.62,23596.00,-61.68,58.42,61.20,1.38,
2020-05-21 00:00:00 UTC,0.82,1.39,1.62,23596.00,-61.68,58.42,61.20,1.38
2020-05-22 00:00:00 UTC,0.85,1.56,1.96,25034.55,-61.43,57.94,58.19,1.56,
2020-05-22 00:00:00 UTC,0.85,1.56,1.96,25034.55,-61.43,57.94,58.19,1.56
2020-05-23 00:00:00 UTC,1.78,2.84,3.32,26476.00,-62.22,60.68,59.25,2.84,
2020-05-23 00:00:00 UTC,1.78,2.84,3.32,26476.00,-62.22,60.68,59.25,2.84
2020-05-24 00:00:00 UTC,6.20,8.71,9.44,27916.00,-62.36,65.98,47.66,8.70,
2020-05-24 00:00:00 UTC,6.20,8.71,9.44,27916.00,-62.36,65.98,47.66,8.70
2020-05-25 00:00:00 UTC,5.23,7.40,7.99,29356.00,-61.41,66.77,55.62,7.40,
2020-05-25 00:00:00 UTC,5.23,7.40,7.99,29356.00,-61.41,66.77,55.62,7.40
2020-05-26 00:00:00 UTC,1.46,2.21,2.44,30796.00,-61.39,64.04,60.29,2.21,
2020-05-26 00:00:00 UTC,1.46,2.21,2.44,30796.00,-61.39,64.04,60.29,2.21
2020-05-27 00:00:00 UTC,2.38,3.41,3.72,32236.00,-61.72,69.23,45.96,3.41,
2020-05-27 00:00:00 UTC,2.38,3.41,3.72,32236.00,-61.72,69.23,45.96,3.41
2020-05-28 00:00:00 UTC,4.52,6.10,6.50,33676.12,-61.58,75.93,34.83,6.09,
2020-05-28 00:00:00 UTC,4.52,6.10,6.50,33676.12,-61.58,75.93,34.83,6.09
2020-05-29 00:00:00 UTC,3.98,5.51,5.98,35116.00,-62.08,76.74,34.36,5.51,
2020-05-29 00:00:00 UTC,3.98,5.51,5.98,35116.00,-62.08,76.74,34.36,5.51
2020-05-30 00:00:00 UTC,3.06,4.98,5.96,36556.00,-61.52,64.77,51.18,4.98,
2020-05-30 00:00:00 UTC,3.06,4.98,5.96,36556.00,-61.52,64.77,51.18,4.98
2020-05-31 00:00:00 UTC,1.72,2.78,3.23,37996.00,-62.59,57.56,72.04,2.78
