created_at,PM1.0_CF1_ug/m3,PM2.5_CF1_ug/m3,PM10.0_CF1_ug/m3,UptimeMinutes,RSSI_dbm,Temperature_F,Humidity_%,PM2.5_ATM_ug/m3,
2020-01-01 00:00:00 UTC,0.12,0.54,1.01,11874.00,-70.28,54.81,71.33,0.54,
2020-01-02 00:00:00 UTC,0.88,2.31,3.83,13314.00,-70.28,49.73,67.57,2.30,
2020-01-03 00:00:00 UTC,1.13,2.11,2.76,14754.00,-71.02,53.70,68.08,2.11,
2020-01-04 00:00:00 UTC,0.47,1.33,2.26,16194.00,-69.99,50.37,62.57,1.33,
2020-01-05 00:00:00 UTC,0.55,1.29,1.86,17634.00,-69.35,48.83,64.30,1.29,
2020-01-06 00:00:00 UTC,0.40,1.02,1.61,19074.00,-70.85,49.13,72.07,1.02,
2020-01-07 00:00:00 UTC,0.47,0.84,1.04,20514.00,-71.26,54.52,73.68,0.84,
2020-01-08 00:00:00 UTC,0.11,0.60,1.19,21954.00,-69.76,49.10,65.49,0.60,
2020-01-09 00:00:00 UTC,6.42,10.61,12.18,23394.00,-69.93,44.63,65.45,10.61,
2020-01-10 00:00:00 UTC,5.16,9.39,10.94,24800.02,-69.48,44.70,67.87,9.39,
2020-01-11 00:00:00 UTC,0.42,1.26,2.05,26274.00,-70.68,48.73,70.98,1.26,
2020-01-12 00:00:00 UTC,0.41,1.17,1.87,27714.00,-70.00,45.56,68.41,1.17,
2020-01-13 00:00:00 UTC,2.20,4.49,6.10,29156.52,-69.13,40.79,65.87,4.49,
2020-01-14 00:00:00 UTC,4.38,7.76,9.34,30594.00,-69.93,37.41,63.43,7.76,
2020-01-15 00:00:00 UTC,0.56,1.41,2.03,32034.31,-69.62,40.24,55.81,1.41,
2020-01-16 00:00:00 UTC,0.29,0.96,1.50,33474.00,-73.91,45.83,53.58,0.96,
2020-01-17 00:00:00 UTC,3.52,6.08,7.42,34914.00,-71.69,43.91,62.10,6.08,
2020-01-18 00:00:00 UTC,0.54,1.11,1.46,36354.00,-71.52,48.05,63.61,1.11,
2020-01-19 00:00:00 UTC,1.77,3.04,3.56,37794.71,-71.62,53.52,58.39,2.48,
2020-01-20 00:00:00 UTC,3.68,6.13,7.05,39234.00,-73.38,55.54,55.02,6.13,
2020-01-21 00:00:00 UTC,2.69,4.47,5.26,40674.00,-72.01,53.00,60.66,4.47,
2020-01-22 00:00:00 UTC,0.45,1.30,2.08,21702.87,-74.03,49.83,70.50,1.30,
2020-01-23 00:00:00 UTC,1.36,2.31,2.72,1401.00,-74.88,56.00,71.52,2.31,
2020-01-24 00:00:00 UTC,0.54,1.21,1.61,2841.00,-70.94,55.04,73.06,1.21,
2020-01-25 00:00:00 UTC,1.79,3.17,3.83,4281.00,-71.80,53.78,71.75,3.17,
2020-01-26 00:00:00 UTC,1.40,2.67,3.44,5721.00,-72.55,54.09,67.93,2.67,
2020-01-27 00:00:00 UTC,0.50,1.38,2.24,7161.00,-74.76,52.22,63.77,1.38,
2020-01-28 00:00:00 UTC,0.29,0.73,1.08,8601.00,-74.54,52.72,69.51,0.73,
2020-01-29 00:00:00 UTC,2.10,3.60,4.23,10041.00,-75.40,53.49,69.77,3.60,
2020-01-30 00:00:00 UTC,7.25,13.18,15.07,11481.00,-75.76,52.14,70.05,13.18,
2020-01-31 00:00:00 UTC,1.84,2.96,3.43,12921.00,-74.61,55.35,76.47,2.96,
2020-02-01 00:00:00 UTC,0.27,0.78,1.32,4189.27,-75.54,55.46,73.67,0.78,
2020-02-02 00:00:00 UTC,1.46,3.10,4.31,1763.00,-74.29,45.13,63.69,3.10,
2020-02-03 00:00:00 UTC,1.64,3.09,3.85,3203.00,-74.32,45.68,58.38,3.09,
2020-02-04 00:00:00 UTC,4.89,8.05,9.38,4643.00,-76.86,43.09,62.31,8.05,
2020-02-05 00:00:00 UTC,3.00,4.98,5.68,6083.00,-75.38,48.29,74.04,4.98,
2020-02-06 00:00:00 UTC,2.64,4.65,5.58,7523.00,-74.58,54.08,73.61,4.65,
2020-02-07 00:00:00 UTC,6.41,12.81,15.99,8963.00,-74.44,52.20,72.45,12.79,
2020-02-08 00:00:00 UTC,0.42,1.52,2.84,10403.00,-73.98,49.95,68.42,1.52,
2020-02-09 00:00:00 UTC,3.33,5.97,7.38,11843.00,-72.55,48.89,61.57,5.96,
2020-02-10 00:00:00 UTC,11.26,17.47,19.67,13283.00,-72.95,49.42,59.59,17.47,
2020-02-11 00:00:00 UTC,9.73,15.82,18.08,14723.00,-73.12,47.92,64.13,15.80,
