created_at,PM1.0_CF1_ug/m3,PM2.5_CF1_ug/m3,PM10.0_CF1_ug/m3,UptimeMinutes,RSSI_dbm,Temperature_F,Humidity_%,PM2.5_ATM_ug/m3,
2020-05-26 00:00:00 UTC,1.41,2.41,2.73,5342.00,-77.97,64.54,62.42,2.41
2020-05-27 00:00:00 UTC,1.49,2.52,2.92,6782.00,-75.24,67.87,50.47,2.52,
2020-05-27 00:00:00 UTC,1.49,2.52,2.92,6782.00,-75.24,67.87,50.47,2.52
2020-05-28 00:00:00 UTC,3.20,4.68,5.08,8222.00,-77.14,72.53,40.73,4.68,
2020-05-28 00:00:00 UTC,3.20,4.68,5.08,8222.00,-77.14,72.53,40.73,4.68
2020-05-29 00:00:00 UTC,3.04,4.97,6.13,9661.92,-78.96,73.16,43.24,4.97,
2020-05-29 00:00:00 UTC,3.04,4.97,6.13,9661.92,-78.96,73.16,43.24,4.97
2020-05-30 00:00:00 UTC,2.82,5.24,7.27,11102.00,-76.34,64.39,54.94,5.24,
2020-05-30 00:00:00 UTC,2.82,5.24,7.27,11102.00,-76.34,64.39,54.94,5.24
2020-05-31 00:00:00 UTC,1.48,2.67,3.32,12542.00,-74.02,59.54,70.43,2.67
