,state_code,county_code,site_number,parameter_code,poc,latitude,longitude,datum,parameter,date_local,time_local,date_gmt,time_gmt,sample_measurement,units_of_measure,sample_duration,sample_frequency,detection_limit,uncertainty,qualifier,method_type,method_code,method,state,county,date_of_last_change,cbsa_code
2434,53,061,1007,88101,5,48.054315,-122.171529,WGS84,PM2.5 - Local Conditions,2020-02-11,11:00,2020-02-11,19:00,12.0,Micrograms/cubic meter (LC),1 HOUR,HOURLY,5.0,,,FEM,170,Met One BAM-1020 Mass Monitor w/VSCC - Beta Attenuation,Washington,Snohomish,2020-05-27,42660
2435,53,061,1007,88101,5,48.054315,-122.171529,WGS84,PM2.5 - Local Conditions,2020-02-11,12:00,2020-02-11,20:00,9.0,Micrograms/cubic meter (LC),1 HOUR,HOURLY,5.0,,,FEM,170,Met One BAM-1020 Mass Monitor w/VSCC - Beta Attenuation,Washington,Snohomish,2020-05-27,42660
2436,53,061,1007,88101,5,48.054315,-122.171529,WGS84,PM2.5 - Local Conditions,2020-02-11,13:00,2020-02-11,21:00,7.0,Micrograms/cubic meter (LC),1 HOUR,HOURLY,5.0,,,FEM,170,Met One BAM-1020 Mass Monitor w/VSCC - Beta Attenuation,Washington,Snohomish,2020-05-27,42660
2437,53,061,1007,88101,5,48.054315,-122.171529,WGS84,PM2.5 - Local Conditions,2020-02-11,14:00,2020-02-11,22:00,10.0,Micrograms/cubic meter (LC),1 HOUR,HOURLY,5.0,,,FEM,170,Met One BAM-1020 Mass Monitor w/VSCC - Beta Attenuation,Washington,Snohomish,2020-05-27,42660
2438,53,061,1007,88101,5,48.054315,-122.171529,WGS84,PM2.5 - Local Conditions,2020-02-11,15:00,2020-02-11,23:00,12.0,Micrograms/cubic meter (LC),1 HOUR,HOURLY,5.0,,,FEM,170,Met One BAM-1020 Mass Monitor w/VSCC - Beta Attenuation,Washington,Snohomish,2020-05-27,42660
2439,53,061,1007,88101,5,48.054315,-122.171529,WGS84,PM2.5 - Local Conditions,2020-02-11,16:00,2020-02-12,00:00,12.0,Micrograms/cubic meter (LC),1 HOUR,HOURLY,5.0,,,FEM,170,Met One BAM-1020 Mass Monitor w/VSCC - Beta Attenuation,Washington,Snohomish,2020-05-27,42660
2440,53,061,1007,88101,5,48.054315,-122.171529,WGS84,PM2.5 - Local Conditions,2020-02-11,17:00,2020-02-12,01:00,10.0,Micrograms/cubic meter (LC),1 HOUR,HOURLY,5.0,,,FEM,170,Met One BAM-1020 Mass Monitor w/VSCC - Beta Attenuation,Washington,Snohomish,2020-05-27,42660
2441,53,061,1007,88101,5,48.054315,-122.171529,WGS84,PM2.5 - Local Conditions,2020-02-11,18:00,2020-02-12,02:00,11.0,Micrograms/cubic meter (LC),1 HOUR,HOURLY,5.0,,,FEM,170,Met One BAM-1020 Mass Monitor w/VSCC - Beta Attenuation,Washington,Snohomish,2020-05-27,42660
2442,53,061,1007,88101,5,48.054315,-122.171529,WGS84,PM2.5 - Local Conditions,2020-02-11,19:00,2020-02-12,03:00,8.0,Micrograms/cubic meter (LC),1 HOUR,HOURLY,5.0,,,FEM,170,Met One BAM-1020 Mass Monitor w/VSCC - Beta Attenuation,Washington,Snohomish,2020-05-27,42660
2443,53,061,1007,88101,5,48.054315,-122.171529,WGS84,PM2.5 - Local Conditions,2020-02-11,20:00,2020-02-12,04:00,12.0,Micrograms/cubic meter (LC),1 HOUR,HOURLY,5.0,,,FEM,170,Met One BAM-1020 Mass Monitor w/VSCC - Beta Attenuation,Washington,Snohomish,2020-05-27,42660
2444,53,061,1007,88101,5,48.054315,-122.171529,WGS84,PM2.5 - Local Conditions,2020-02-11,21:00,2020-02-12,05:00,12.0,Micrograms/cubic meter (LC),1 HOUR,HOURLY,5.0,,,FEM,170,Met One BAM-1020 Mass Monitor w/VSCC - Beta Attenuation,Washington,Snohomish,2020-05-27,42660
2445,53,061,1007,88101,5,48.054315,-122.171529,WGS84,PM2.5 - Local Conditions,2020-02-11,22:00,2020-02-12,06:00,14.0,Micrograms/cubic meter (LC),1 HOUR,HOURLY,5.0,,,FEM,170,Met One BAM-1020 Mass Monitor w/VSCC - Beta Attenuation,Washington,Snohomish,2020-05-27,42660
2446,53,061,1007,88101,5,48.054315,-122.171529,WGS84,PM2.5 - Local Conditions,2020-02-11,23:00,2020-02-12,07:00,14.0,Micrograms/cubic meter (LC),1 HOUR,HOURLY,5.0,,,FEM,170,Met One BAM-1020 Mass Monitor w/VSCC - Beta Attenuation,Washington,Snohomish,2020-05-27,42660
2447,53,061,1007,88101,5,48.054315,-122.171529,WGS84,PM2.5 - Local Conditions,2020-02-12,00:00,2020-02-12,08:00,15.0,Micrograms/cubic meter (LC),1 HOUR,HOURLY,5.0,,,FEM,170,Met One BAM-1020 Mass Monitor w/VSCC - Beta Attenuation,Washington,Snohomish,2020-05-27,42660
2448,53,061,1007,88101,5,48.054315,-122.171529,WGS84,PM2.5 - Local Conditions,2020-02-12,01:00,2020-02-12,09:00,10.0,Micrograms/cubic meter (LC),1 HOUR,HOURLY,5.0,,,FEM,170,Met One BAM-1020 Mass Monitor w/VSCC - Beta Attenuation,Washington,Snohomish,2020-05-27,42660
2449,53,061,1007,88101,5,48.054315,-122.171529,WGS84,PM2.5 - Local Conditions,2020-02-12,02:00,2020-02-12,10:00,8.0,Micrograms/cubic meter (LC),1 HOUR,HOURLY,5.0,,,FEM,170,Met One BAM-1020 Mass Monitor w/VSCC - Beta Attenuation,Washington,Snohomish,2020-05-27,42660
2450,53,061,1007,88101,5,48.054315,-122.171529,WGS84,PM2.5 - Local Conditions,2020-02-12,03:00,2020-02-12,11:00,10.0,Micrograms/cubic meter (LC),1 HOUR,HOURLY,5.0,,,FEM,170,Met One BAM-1020 Mass Monitor w/VSCC - Beta Attenuation,Washington,Snohomish,2020-05-27,42660
2451,53,061,1007,88101,5,48.054315,-122.171529,WGS84,PM2.5 - Local Conditions,2020-02-12,04:00,2020-02-12,12:00,6.0,Micrograms/cubic meter (LC),1 HOUR,HOURLY,5.0,,,FEM,170,Met One BAM-1020 Mass Monitor w/VSCC - Beta Attenuation,Washington,Snohomish,2020-05-27,42660
2452,53,061,1007,88101,5,48.054315,-122.171529,WGS84,PM2.5 - Local Conditions,2020-02-12,05:00,2020-02-12,13:00,8.0,Micrograms/cubic meter (LC),1 HOUR,HOURLY,5.0,,,FEM,170,Met One BAM-1020 Mass Monitor w/VSCC - Beta Attenuation,Washington,Snohomish,2020-05-27,42660
2453,53,061,1007,88101,5,48.054315,-122.171529,WGS84,PM2.5 - Local Conditions,2020-02-12,06:00,2020-02-12,14:00,10.0,Micrograms/cubic meter (LC),1 HOUR,HOURLY,5.0,,,FEM,170,Met One BAM-1020 Mass Monitor w/VSCC - Beta Attenuation,Washington,Snohomish,2020-05-27,42660
2454,53,061,1007,88101,5,48.054315,-122.171529,WGS84,PM2.5 - Local Conditions,2020-02-12,07:00,2020-02-12,15:00,7.0,Micrograms/cubic meter (LC),1 HOUR,HOURLY,5.0,,,FEM,170,Met One BAM-1020 Mass Monitor w/VSCC - Beta Attenuation,Washington,Snohomish,2020-05-27,42660
2455,53,061,1007,88101,5,48.054315,-122.171529,WGS84,PM2.5 - Local Conditions,2020-02-12,08:00,2020-02-12,16:00,9.0,Micrograms/cubic meter (LC),1 HOUR,HOURLY,5.0,,,FEM,170,Met One BAM-1020 Mass Monitor w/VSCC - Beta Attenuation,Washington,Snohomish,2020-05-27,42660
2456,53,061,1007,88101,5,48.054315,-122.171529,WGS84,PM2.5 - Local Conditions,2020-02-12,09:00,2020-02-12,17:00,9.0,Micrograms/cubic meter (LC),1 HOUR,HOURLY,5.0,,,FEM,170,Met One BAM-1020 Mass Monitor w/VSCC - Beta Attenuation,Washington,Snohomish,2020-05-27,42660
2457,53,061,1007,88101,5,48.054315,-122.171529,WGS84,PM2.5 - Local Conditions,2020-02-12,10:00,2020-02-12,18:00,8.0,Micrograms/cubic meter (LC),1 HOUR,HOURLY,5.0,,,FEM,170,Met One BAM-1020 Mass Monitor w/VSCC - Beta Attenuation,Washington,Snohomish,2020-05-27,42660
2458,53,061,1007,88101,5,48.054315,-122.171529,WGS84,PM2.5 - Local Conditions,2020-02-12,11:00,2020-02-12,19:00,6.0,Micrograms/cubic meter (LC),1 HOUR,HOURLY,5.0,,,FEM,170,Met One BAM-1020 Mass Monitor w/VSCC - Beta Attenuation,Washington,Snohomish,2020-05-27,42660
2459,53,061,1007,88101,5,48.054315,-122.171529,WGS84,PM2.5 - Local Conditions,2020-02-12,12:00,2020-02-12,20:00,8.0,Micrograms/cubic meter (LC),1 HOUR,HOURLY,5.0,,,FEM,170,Met One BAM-1020 Mass Monitor w/VSCC - Beta Attenuation,Washington,Snohomish,2020-05-27,42660
2460,53,061,1007,88101,5,48.054315,-122.171529,WGS84,PM2.5 - Local Conditions,2020-02-12,13:00,2020-02-12,21:00,8.0,Micrograms/cubic meter (LC),1 HOUR,HOURLY,5.0,,,FEM,170,Met One BAM-1020 Mass Monitor w/VSCC - Beta Attenuation,Washington,Snohomish,2020-05-27,42660
2461,53,061,1007,88101,5,48.054315,-122.171529,WGS84,PM2.5 - Local Conditions,2020-02-12,14:00,2020-02-12,22:00,7.0,Micrograms/cubic meter (LC),1 HOUR,HOURLY,5.0,,,FEM,170,Met One BAM-1020 Mass Monitor w/VSCC - Beta Attenuation,Washington,Snohomish,2020-05-27,42660
2462,53,061,1007,88101,5,48.054315,-122.171529,WGS84,PM2.5 - Local Conditions,2020-02-12,15:00,2020-02-12,23:00,9.0,Micrograms/cubic meter (LC),1 HOUR,HOURLY,5.0,,,FEM,170,Met One BAM-1020 Mass Monitor w/VSCC - Beta Attenuation,Washington,Snohomish,2020-05-27,42660
2463,53,061,1007,88101,5,48.054315,-122.171529,WGS84,PM2.5 - Local Conditions,2020-02-12,16:00,2020-02-13,00:00,10.0,Micrograms/cubic meter (LC),1 HOUR,HOURLY,5.0,,,FEM,170,Met One BAM-1020 Mass Monitor w/VSCC - Beta Attenuation,Washington,Snohomish,2020-05-27,42660
2464,53,061,1007,88101,5,48.054315,-122.171529,WGS84,PM2.5 - Local Conditions,2020-02-12,17:00,2020-02-13,01:00,8.0,Micrograms/cubic meter (LC),1 HOUR,HOURLY,5.0,,,FEM,170,Met One BAM-1020 Mass Monitor w/VSCC - Beta Attenuation,Washington,Snohomish,2020-05-27,42660
2465,53,061,1007,88101,5,48.054315,-122.171529,WGS84,PM2.5 - Local Conditions,2020-02-12,18:00,2020-02-13,02:00,8.0,Micrograms/cubic meter (LC),1 HOUR,HOURLY,5.0,,,FEM,170,Met One BAM-1020 Mass Monitor w/VSCC - Beta Attenuation,Washington,Snohomish,2020-05-27,42660
2466,53,061,1007,88101,5,48.054315,-122.171529,WGS84,PM2.5 - Local Conditions,2020-02-12,19:00,2020-02-13,03:00,16.0,Micrograms/cubic meter (LC),1 HOUR,HOURLY,5.0,,,FEM,170,Met One BAM-1020 Mass Monitor w/VSCC - Beta Attenuation,Washington,Snohomish,2020-05-27,42660
2467,53,061,1007,88101,5,48.054315,-122.171529,WGS84,PM2.5 - Local Conditions,2020-02-12,20:00,2020-02-13,04:00,23.0,Micrograms/cubic meter (LC),1 HOUR,HOURLY,5.0,,,FEM,170,Met One BAM-1020 Mass Monitor w/VSCC - Beta Attenuation,Washington,Snohomish,2020-05-27,42660
2468,53,061,1007,88101,5,48.054315,-122.171529,WGS84,PM2.5 - Local Conditions,2020-02-12,21:00,2020-02-13,05:00,24.0,Micrograms/cubic meter (LC),1 HOUR,HOURLY,5.0,,,FEM,170,Met One BAM-1020 Mass Monitor w/VSCC - Beta Attenuation,Washington,Snohomish,2020-05-27,42660
2469,53,061,1007,88101,5,48.054315,-122.171529,WGS84,PM2.5 - Local Conditions,2020-02-12,22:00,2020-02-13,06:00,25.0,Micrograms/cubic meter (LC),1 HOUR,HOURLY,5.0,,,FEM,170,Met One BAM-1020 Mass Monitor w/VSCC - Beta Attenuation,Washington,Snohomish,2020-05-27,42660
2470,53,061,1007,88101,5,48.054315,-122.171529,WGS84,PM2.5 - Local Conditions,2020-02-12,23:00,2020-02-13,07:00,36.0,Micrograms/cubic meter (LC),1 HOUR,HOURLY,5.0,,,FEM,170,Met One BAM-1020 Mass Monitor w/VSCC - Beta Attenuation,Washington,Snohomish,2020-05-27,42660
2471,53,061,1007,88101,5,48.054315,-122.171529,WGS84,PM2.5 - Local Conditions,2020-02-13,00:00,2020-02-13,08:00,24.0,Micrograms/cubic meter (LC),1 HOUR,HOURLY,5.0,,,FEM,170,Met One BAM-1020 Mass Monitor w/VSCC - Beta Attenuation,Washington,Snohomish,2020-05-27,42660
2472,53,061,1007,88101,5,48.054315,-122.171529,WGS84,PM2.5 - Local Conditions,2020-02-13,01:00,2020-02-13,09:00,17.0,Micrograms/cubic meter (LC),1 HOUR,HOURLY,5.0,,,FEM,170,Met One BAM-1020 Mass Monitor w/VSCC - Beta Attenuation,Washington,Snohomish,2020-05-27,42660
2473,53,061,1007,88101,5,48.054315,-122.171529,WGS84,PM2.5 - Local Conditions,2020-02-13,02:00,2020-02-13,10:00,12.0,Micrograms/cubic meter (LC),1 HOUR,HOURLY,5.0,,,FEM,170,Met One BAM-1020 Mass Monitor w/VSCC - Beta Attenuation,Washington,Snohomish,2020-05-27,42660
2474,53,061,1007,88101,5,48.054315,-122.171529,WGS84,PM2.5 - Local Conditions,2020-02-13,03:00,2020-02-13,11:00,8.0,Micrograms/cubic meter (LC),1 HOUR,HOURLY,5.0,,,FEM,170,Met One BAM-1020 Mass Monitor w/VSCC - Beta Attenuation,Washington,Snohomish,2020-05-27,42660
2475,53,061,1007,88101,5,48.054315,-122.171529,WGS84,PM2.5 - Local Conditions,2020-02-13,04:00,2020-02-13,12:00,6.0,Micrograms/cubic meter (LC),1 HOUR,HOURLY,5.0,,,FEM,170,Met One BAM-1020 Mass Monitor w/VSCC - Beta Attenuation,Washington,Snohomish,2020-05-27,42660
2476,53,061,1007,88101,5,48.054315,-122.171529,WGS84,PM2.5 - Local Conditions,2020-02-13,05:00,2020-02-13,13:00,4.0,Micrograms/cubic meter (LC),1 HOUR,HOURLY,5.0,,,FEM,170,Met One BAM-1020 Mass Monitor w/VSCC - Beta Attenuation,Washington,Snohomish,2020-05-27,42660
2477,53,061,1007,88101,5,48.054315,-122.171529,WGS84,PM2.5 - Local Conditions,2020-02-13,06:00,2020-02-13,14:00,5.0,Micrograms/cubic meter (LC),1 HOUR,HOURLY,5.0,,,FEM,170,Met One BAM-1020 Mass Monitor w/VSCC - Beta Attenuation,Washington,Snohomish,2020-05-27,42660
2478,53,061,1007,88101,5,48.054315,-122.171529,WGS84,PM2.5 - Local Conditions,2020-02-13,07:00,2020-02-13,15:00,7.0,Micrograms/cubic meter (LC),1 HOUR,HOURLY,5.0,,,FEM,170,Met One BAM-1020 Mass Monitor w/VSCC - Beta Attenuation,Washington,Snohomish,2020-05-27,42660
2479,53,061,1007,88101,5,48.054315,-122.171529,WGS84,PM2.5 - Local Conditions,2020-02-13,08:00,2020-02-13,16:00,6.0,Micrograms/cubic meter (LC),1 HOUR,HOURLY,5.0,,,FEM,170,Met One BAM-1020 Mass Monitor w/VSCC - Beta Attenuation,Washington,Snohomish,2020-05-27,42660
2480,53,061,1007,88101,5,48.054315,-122.171529,WGS84,PM2.5 - Local Conditions,2020-02-13,09:00,2020-02-13,17:00,6.0,Micrograms/cubic meter (LC),1 HOUR,HOURLY,5.0,,,FEM,170,Met One BAM-1020 Mass Monitor w/VSCC - Beta Attenuation,Washington,Snohomish,2020-05-27,42660
2481,53,061,1007,88101,5,48.054315,-122.171529,WGS84,PM2.5 - Local Conditions,2020-02-13,10:00,2020-02-13,18:00,6.0,Micrograms/cubic meter (LC),1 HOUR,HOURLY,5.0,,,FEM,170,Met One BAM-1020 Mass Monitor w/VSCC - Beta Attenuation,Washington,Snohomish,2020-05-27,42660
2482,53,061,1007,88101,5,48.054315,-122.171529,WGS84,PM2.5 - Local Conditions,2020-02-13,11:00,2020-02-13,19:00,5.0,Micrograms/cubic meter (LC),1 HOUR,HOURLY,5.0,,,FEM,170,Met One BAM-1020 Mass Monitor w/VSCC - Beta Attenuation,Washington,Snohomish,2020-05-27,42660
2483,53,061,1007,88101,5,48.054315,-122.171529,WGS84,PM2.5 - Local Conditions,2020-02-13,12:00,2020-02-13,20:00,6.0,Micrograms/cubic meter (LC),1 HOUR,HOURLY,5.0,,,FEM,170,Met One BAM-1020 Mass Monitor w/VSCC - Beta Attenuation,Washington,Snohomish,2020-05-27,42660
2484,53,061,1007,88101,5,48.054315,-122.171529,WGS84,PM2.5 - Local Conditions,2020-02-13,13:00,2020-02-13,21:00,6.0,Micrograms/cubic meter (LC),1 HOUR,HOURLY,5.0,,,FEM,170,Met One BAM-1020 Mass Monitor w/VSCC - Beta Attenuation,Washington,Snohomish,2020-05-27,42660
2485,53,061,1007,88101,5,48.054315,-122.171529,WGS84,PM2.5 - Local Conditions,2020-02-13,14:00,2020-02-13,22:00,7.0,Micrograms/cubic meter (LC),1 HOUR,HOURLY,5.0,,,FEM,170,Met One BAM-1020 Mass Monitor w/VSCC - Beta Attenuation,Washington,Snohomish,2020-05-27,42660
2486,53,061,1007,88101,5,48.054315,-122.171529,WGS84,PM2.5 - Local Conditions,2020-02-13,15:00,2020-02-13,23:00,8.0,Micrograms/cubic meter (LC),1 HOUR,HOURLY,5.0,,,FEM,170,Met One BAM-1020 Mass Monitor w/VSCC - Beta Attenuation,Washington,Snohomish,2020-05-27,42660
2487,53,061,1007,88101,5,48.054315,-122.171529,WGS84,PM2.5 - Local Conditions,2020-02-13,16:00,2020-02-14,00:00,9.0,Micrograms/cubic meter (LC),1 HOUR,HOURLY,5.0,,,FEM,170,Met One BAM-1020 Mass Monitor w/VSCC - Beta Attenuation,Washington,Snohomish,2020-05-27,42660
2488,53,061,1007,88101,5,48.054315,-122.171529,WGS84,PM2.5 - Local Conditions,2020-02-13,17:00,2020-02-14,01:00,7.0,Micrograms/cubic meter (LC),1 HOUR,HOURLY,5.0,,,FEM,170,Met One BAM-1020 Mass Monitor w/VSCC - Beta Attenuation,Washington,Snohomish,2020-05-27,42660
2489,53,061,1007,88101,5,48.054315,-122.171529,WGS84,PM2.5 - Local Conditions,2020-02-13,18:00,2020-02-14,02:00,6.0,Micrograms/cubic meter (LC),1 HOUR,HOURLY,5.0,,,FEM,170,Met One BAM-1020 Mass Monitor w/VSCC - Beta Attenuation,Washington,Snohomish,2020-05-27,42660
2490,53,061,1007,88101,5,48.054315,-122.171529,WGS84,PM2.5 - Local Conditions,2020-02-13,19:00,2020-02-14,03:00,6.0,Micrograms/cubic meter (LC),1 HOUR,HOURLY,5.0,,,FEM,170,Met One BAM-1020 Mass Monitor w/VSCC - Beta Attenuation,Washington,Snohomish,2020-05-27,42660
2491,53,061,1007,88101,5,48.054315,-122.171529,WGS84,PM2.5 - Local Conditions,2020-02-13,20:00,2020-02-14,04:00,10.0,Micrograms/cubic meter (LC),1 HOUR,HOURLY,5.0,,,FEM,170,Met One BAM-1020 Mass Monitor w/VSCC - Beta Attenuation,Washington,Snohomish,2020-05-27,42660
2492,53,061,1007,88101,5,48.054315,-122.171529,WGS84,PM2.5 - Local Conditions,2020-02-13,21:00,2020-02-14,05:00,8.0,Micrograms/cubic meter (LC),1 HOUR,HOURLY,5.0,,,FEM,170,Met One BAM-1020 Mass Monitor w/VSCC - Beta Attenuation,Washington,Snohomish,2020-05-27,42660
2493,53,061,1007,88101,5,48.054315,-122.171529,WGS84,PM2.5 - Local Conditions,2020-02-13,22:00,2020-02-14,06:00,6.0,Micrograms/cubic meter (LC),1 HOUR,HOURLY,5.0,,,FEM,170,Met One BAM-1020 Mass Monitor w/VSCC - Beta Attenuation,Washington,Snohomish,2020-05-27,42660
2494,53,061,1007,88101,5,48.054315,-122.171529,WGS84,PM2.5 - Local Conditions,2020-02-13,23:00,2020-02-14,07:00,5.0,Micrograms/cubic meter (LC),1 HOUR,HOURLY,5.0,,,FEM,170,Met One BAM-1020 Mass Monitor w/VSCC - Beta Attenuation,Washington,Snohomish,2020-05-27,42660
2495,53,061,1007,88101,5,48.054315,-122.171529,WGS84,PM2.5 - Local Conditions,2020-02-14,00:00,2020-02-14,08:00,7.0,Micrograms/cubic meter (LC),1 HOUR,HOURLY,5.0,,,FEM,170,Met One BAM-1020 Mass Monitor w/VSCC - Beta Attenuation,Washington,Snohomish,2020-05-27,42660
2496,53,061,1007,88101,5,48.054315,-122.171529,WGS84,PM2.5 - Local Conditions,2020-02-14,01:00,2020-02-14,09:00,7.0,Micrograms/cubic meter (LC),1 HOUR,HOURLY,5.0,,,FEM,170,Met One BAM-1020 Mass Monitor w/VSCC - Beta Attenuation,Washington,Snohomish,2020-05-27,42660
2497,53,061,1007,88101,5,48.054315,-122.171529,WGS84,PM2.5 - Local Conditions,2020-02-14,02:00,2020-02-14,10:00,5.0,Micrograms/cubic meter (LC),1 HOUR,HOURLY,5.0,,,FEM,170,Met One BAM-1020 Mass Monitor w/VSCC - Beta Attenuation,Washington,Snohomish,2020-05-27,42660
2498,53,061,1007,88101,5,48.054315,-122.171529,WGS84,PM2.5 - Local Conditions,2020-02-14,03:00,2020-02-14,11:00,4.0,Micrograms/cubic meter (LC),1 HOUR,HOURLY,5.0,,,FEM,170,Met One BAM-1020 Mass Monitor w/VSCC - Beta Attenuation,Washington,Snohomish,2020-05-27,42660
2499,53,061,1007,88101,5,48.054315,-122.171529,WGS84,PM2.5 - Local Conditions,2020-02-14,04:00,2020-02-14,12:00,5.0,Micrograms/cubic meter (LC),1 HOUR,HOURLY,5.0,,,FEM,170,Met One BAM-1020 Mass Monitor w/VSCC - Beta Attenuation,Washington,Snohomish,2020-05-27,42660
2500,53,061,1007,88101,5,48.054315,-122.171529,WGS84,PM2.5 - Local Conditions,2020-02-14,05:00,2020-02-14,13:00,5.0,Micrograms/cubic meter (LC),1 HOUR,HOURLY,5.0,,,FEM,170,Met One BAM-1020 Mass Monitor w/VSCC - Beta Attenuation,Washington,Snohomish,2020-05-27,42660
2501,53,061,1007,88101,5,48.054315,-122.171529,WGS84,PM2.5 - Local Conditions,2020-02-14,06:00,2020-02-14,14:00,6.0,Micrograms/cubic meter (LC),1 HOUR,HOURLY,5.0,,,FEM,170,Met One BAM-1020 Mass Monitor w/VSCC - Beta Attenuation,Washington,Snohomish,2020-05-27,42660
2502,53,061,1007,88101,5,48.054315,-122.171529,WGS84,PM2.5 - Local Conditions,2020-02-14,07:00,2020-02-14,15:00,5.0,Micrograms/cubic meter (LC),1 HOUR,HOURLY,5.0,,,FEM,170,Met One BAM-1020 Mass Monitor w/VSCC - Beta Attenuation,Washington,Snohomish,2020-05-27,42660
2503,53,061,1007,88101,5,48.054315,-122.171529,WGS84,PM2.5 - Local Conditions,2020-02-14,08:00,2020-02-14,16:00,5.0,Micrograms/cubic meter (LC),1 HOUR,HOURLY,5.0,,,FEM,170,Met One BAM-1020 Mass Monitor w/VSCC - Beta Attenuation,Washington,Snohomish,2020-05-27,42660
2504,53,061,1007,88101,5,48.054315,-122.171529,WGS84,PM2.5 - Local Conditions,2020-02-14,09:00,2020-02-14,17:00,5.0,Micrograms/cubic meter (LC),1 HOUR,HOURLY,5.0,,,FEM,170,Met One BAM-1020 Mass Monitor w/VSCC - Beta Attenuation,Washington,Snohomish,2020-05-27,42660
2505,53,061,1007,88101,5,48.054315,-122.171529,WGS84,PM2.5 - Local Conditions,2020-02-14,10:00,2020-02-14,18:00,3.0,Micrograms/cubic meter (LC),1 HOUR,HOURLY,5.0,,,FEM,170,Met One BAM-1020 Mass Monitor w/VSCC - Beta Attenuation,Washington,Snohomish,2020-05-27,42660
2506,53,061,1007,88101,5,48.054315,-122.171529,WGS84,PM2.5 - Local Conditions,2020-02-14,11:00,2020-02-14,19:00,6.0,Micrograms/cubic meter (LC),1 HOUR,HOURLY,5.0,,,FEM,170,Met One BAM-1020 Mass Monitor w/VSCC - Beta Attenuation,Washington,Snohomish,2020-05-27,42660
2507,53,061,1007,88101,5,48.054315,-122.171529,WGS84,PM2.5 - Local Conditions,2020-02-14,12:00,2020-02-14,20:00,7.0,Micrograms/cubic meter (LC),1 HOUR,HOURLY,5.0,,,FEM,170,Met One BAM-1020 Mass Monitor w/VSCC - Beta Attenuation,Washington,Snohomish,2020-05-27,42660
2508,53,061,1007,88101,5,48.054315,-122.171529,WGS84,PM2.5 - Local Conditions,2020-02-14,13:00,2020-02-14,21:00,10.0,Micrograms/cubic meter (LC),1 HOUR,HOURLY,5.0,,,FEM,170,Met One BAM-1020 Mass Monitor w/VSCC - Beta Attenuation,Washington,Snohomish,2020-05-27,42660
2509,53,061,1007,88101,5,48.054315,-122.171529,WGS84,PM2.5 - Local Conditions,2020-02-14,14:00,2020-02-14,22:00,7.0,Micrograms/cubic meter (LC),1 HOUR,HOURLY,5.0,,,FEM,170,Met One BAM-1020 Mass Monitor w/VSCC - Beta Attenuation,Washington,Snohomish,2020-05-27,42660
2510,53,061,1007,88101,5,48.054315,-122.171529,WGS84,PM2.5 - Local Conditions,2020-02-14,15:00,2020-02-14,23:00,5.0,Micrograms/cubic meter (LC),1 HOUR,HOURLY,5.0,,,FEM,170,Met One BAM-1020 Mass Monitor w/VSCC - Beta Attenuation,Washington,Snohomish,2020-05-27,42660
2511,53,061,1007,88101,5,48.054315,-122.171529,WGS84,PM2.5 - Local Conditions,2020-02-14,16:00,2020-02-15,00:00,5.0,Micrograms/cubic meter (LC),1 HOUR,HOURLY,5.0,,,FEM,170,Met One BAM-1020 Mass Monitor w/VSCC - Beta Attenuation,Washington,Snohomish,2020-05-27,42660
2512,53,061,1007,88101,5,48.054315,-122.171529,WGS84,PM2.5 - Local Conditions,2020-02-14,17:00,2020-02-15,01:00,5.0,Micrograms/cubic meter (LC),1 HOUR,HOURLY,5.0,,,FEM,170,Met One BAM-1020 Mass Monitor w/VSCC - Beta Attenuation,Washington,Snohomish,2020-05-27,42660
2513,53,061,1007,88101,5,48.054315,-122.171529,WGS84,PM2.5 - Local Conditions,2020-02-14,18:00,2020-02-15,02:00,10.0,Micrograms/cubic meter (LC),1 HOUR,HOURLY,5.0,,,FEM,170,Met One BAM-1020 Mass Monitor w/VSCC - Beta Attenuation,Washington,Snohomish,2020-05-27,42660
2514,53,061,1007,88101,5,48.054315,-122.171529,WGS84,PM2.5 - Local Conditions,2020-02-14,19:00,2020-02-15,03:00,8.0,Micrograms/cubic meter (LC),1 HOUR,HOURLY,5.0,,,FEM,170,Met One BAM-1020 Mass Monitor w/VSCC - Beta Attenuation,Washington,Snohomish,2020-05-27,42660
2515,53,061,1007,88101,5,48.054315,-122.171529,WGS84,PM2.5 - Local Conditions,2020-02-14,20:00,2020-02-15,04:00,9.0,Micrograms/cubic meter (LC),1 HOUR,HOURLY,5.0,,,FEM,170,Met One BAM-1020 Mass Monitor w/VSCC - Beta Attenuation,Washington,Snohomish,2020-05-27,42660
2516,53,061,1007,88101,5,48.054315,-122.171529,WGS84,PM2.5 - Local Conditions,2020-02-14,21:00,2020-02-15,05:00,6.0,Micrograms/cubic meter (LC),1 HOUR,HOURLY,5.0,,,FEM,170,Met One BAM-1020 Mass Monitor w/VSCC - Beta Attenuation,Washington,Snohomish,2020-05-27,42660
2517,53,061,1007,88101,5,48.054315,-122.171529,WGS84,PM2.5 - Local Conditions,2020-02-14,22:00,2020-02-15,06:00,5.0,Micrograms/cubic meter (LC),1 HOUR,HOURLY,5.0,,,FEM,170,Met One BAM-1020 Mass Monitor w/VSCC - Beta Attenuation,Washington,Snohomish,2020-05-27,42660
